ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
holiday_0074,mctondano,mèa mpèila'anèatè kua mèa mepa'ayang piano ha ha,#	ZERO	<um>èa	#	N=	pa-lila'-an	=nèa	=itè	ku'a	#	ZERO	<um>èa	ma-pa'ayang	piano	ha ha,#	ZERO	<AV>go	#	3SG.NOM=	DYN-tongue-LV	=3PL.GEN	=LIM	PART	#	ZERO	<AV>go	AV.DYN-work	piano	ha.ha,"(We) go. They say it that ""(we) go to play the piano (i.e when we win the jackpot the music plays)"".",en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,214990,218990,##	0.1:s	v:pred	##	=pro:p_u	v:pred	=pro.h:a_u_ds	=rv	nc	#ds	0.1:a_a	lv	v:pred	np:p_a	nc,,holiday
holiday_0075,mctondano,o matè,o	<um>patè,PART	PART,oh dear me,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,219130,220280,nc	nc,,holiday
holiday_0076,mctondano,waki gol gos ti'i mèmang luar biasa,#	waki	Gold	Coast	iti'i	ZERO	mèmang	luar	biasa,#	PREP3	PN	PN	DEM2	ZERO	truly	outside	normal,"At this Gold Coast, (it's) truly extraordinary.",en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,220460,223010,##	adp	ln	np:l	rn	0:s	other	ln	other:pred,,holiday
holiday_0077,mctondano,kèyki minatekel aki walè o tèi,#	kèy=	ki	m<in>a-tekel	waki	walè	#	wo	rèy',#	1PL.EX.NOM=	HES	AV.DYN.PST-sleep	PREP3	house	#	and	HES,We slept at the house and not,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,223420,226630,##	=pro.1:s	nc	v:pred	adp	np:l	##	other	nc,,holiday
holiday_0078,mctondano,dèi awes satu minggu,rèy'	awes	satu	minggu,not	add	one	week,"one week not added (is not enough),",en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,226720,228170,neg	other:pred	ln	np:s,,holiday
holiday_0079,mctondano,soalnya,#	soal	=nya,#	issue	=3SG.GEN,Because,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,228400,229990,#ac	other	=rn_pro:poss,,holiday
holiday_0080,mctondano,siurangku waki brisbèn,si=	urang	=ku	waki	Brisbane,AN.SG=	child	=1SG.GEN	PREP3	PN,my child is in Brisbane.,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,230200,233080,=ln	np.h:s	=rn_pro.1:poss	adp	np:pred_l,,holiday
holiday_0081,mctondano,sèwewèan anu mana gol gos,#	sè=	wewèan	anu	mana	Gold	Coast,#	3PL=	EXIST	NON.SPEC	PREP2	PN	PN,They have a what'sit on the Gold Coast.,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,233920,236710,##	=pro.h:dt	other:predex	np:s	adp	ln_np	np:l,,holiday
holiday_0082,mctondano,wewèan,#	wewèan,#	EXIST,There is,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,237000,237970,##	other:predex,,holiday
holiday_0083,mctondano,saham,saham,stock,a time share.,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,238010,238940,np:s,,holiday
holiday_0084,mctondano,"jadi, meokiokila mèa tumekel aki",#	jadi	ma-oki'oki'	=la	ZERO	<um>èa	t<um>ekel	waki,#	thus	EV.STAT-RDP-small	=DIR.PROX	ZERO	<AV>go	<AV>sleep	PREP3,So occasionally (we) would go and sleep at,en,WORD_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,238980,243150,##	other	lv	=other	0.1:s	lv	v:pred	adp,,holiday
holiday_0085,mctondano,gol gos,Gold	Coast,PN	PN,the Gold Coast.,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,243180,244500,ln	np:l,,holiday
holiday_0086,mctondano,mèa tumekel manamèè ya mete'umoukani kumaanou,#	ZERO	<um>èa	t<um>ekel	mana	=mèè	ya	#	ZERO	ma-te'u	=mowkan	=mi	#	ZERO	k<um>aan	=mow	ZERO,#	ZERO	<AV>go	<AV>sleep	there	=DIR.DIST	AFF	#	ZERO	EV.STAT-know	=definitely	=DIR.DIST	#	ZERO	<AV>eat	=CMP	ZERO,(We) would go to stay there yes. (We) definitely know that (we) would eat (lots of food).,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,244690,248310,##	0.1:s	lv	v:pred	other	=other	nc	##	0.1:a_a	v:pred	=rv	=rv	#cc:p_a	0.1:a_a	v:pred	=rv	0:p_a,,holiday
holiday_0087,mctondano,mekekaala,#	ZERO	ma-Ce-kaan	=la,#	ZERO	AV.DYN-IRR-rice	=DIR.PROX,(We) will eat,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,248410,249770,##	0.1:a_a	v:pred	=rv,,holiday
holiday_0088,mctondano,waya ano ee,waya	ano	ee,all	NON.SPEC	HES,"all the what'sits, eh.",en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,249850,251570,ln	np:p_a	nc,,holiday
holiday_0089,mctondano,pema'ayama'ayangen manamèè mema'ayama'ayang wo sè,#	ZERO	peN-pa'ayang-pa'ayang-en	ZERO	mana	=mèè	#	ZERO	meN-pa'ayang-pa'ayang	ZERO	wo	sè=,#	ZERO	DYN-RDP-work-PV	ZERO	there	=DIR.MED	#	ZERO	AV.DYN-RDP-work	ZERO	with	HES,"(We) played (slot machines) there, (we) played (slot machines) with the",en,WORD_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,251590,255170,##	0:p_u	v:pred	0.1:a_u	other	=other	##	0.1:a_a	v:pred	0:p_a	ln	nc,,holiday
holiday_0090,mctondano,sètou bulè bulè mana,sè=	tow	bulè	bulè	mana,AN.PL=	person	RDP	whitey	there,the Westerners there.,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,255410,258150,=ln	np.h:obl	rn_np	rn	other,,holiday
holiday_0091,mctondano,pokonya mina,#	pokok	=nya	ZERO	m<in>a,#	primary	=3SG.GEN	ZERO	AV.DYN-PST,Mainly (they) were making,en,WORD_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,258540,260150,##	other	=rn_pro:poss	0.h:a_a	v:pred,,holiday
holiday_0092,mctondano,"ruparupa pa'ayangen, pema'ayama'ayangenou mèa mengatongato sèmanèrènèrète",rupa-rupa	pa'ayang-en	#	ZERO	peN-pa'ayang-pa'ayang-en	ZERO	=mow	#	ZERO	<um>èa	meN-ato-ato	#	sè=	meN-sèrèt-sèrèt	ZERO,RDP-type	work-PV	#	ZERO	DYN-RDP-work-PV	ZERO	=CMP	#	ZERO	<AV>go	AV.DYN-look	#	3PL.NOM=	AV.DYN-RDP-ride	ZERO,"different games. (They) are playing (them), (we) go to watch (them) riding (the the fun fair rides) at",en,WORD_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,260190,265380,rv	np:p_a	##	0:p_u	v:pred	0.1:a_u	=rv	##	0.1:a_a	lv	v:pred	#cc:p_a	=pro.h:a_a	v:pred	0:p_a,,holiday
holiday_0093,mctondano,ee drèimoulan,ee	Dreamland,HES	PN,"erh, Dreamland (fun park).",en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,265500,267570,nc	np:l,,holiday
holiday_0094,mctondano,mulèimèè ni'tu lilala niurangku sa koso'omou memiamia,#	mulè	=mèè	ni'tu	ZERO	i-lila'	=la	ni=	urang	=ku	#	sa	ko=	so'o	=mow	meN-wia-wia,#	begin	=DIR.MED	DEM2	ZERO	CV-tongue	=DIR.PROX	AN.SG.GEN=	child	=1SG.GEN	#	if	2SG.NOM=	don't.want	=CMP	EV.STAT-RDP-here,"From that (time) my child said (to me) that ""if you don't want to be here.",en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,267840,272210,##	other	=other	other	0.1:p_u	v:pred	=rv	=ln	np.h:a_u_ds	=rn_pro.1:poss	#ds	other	=pro.2:s	aux	=rv	v:pred,,holiday
holiday_0095,mctondano,ee tanggal tiga pulu yuni kokotoromou mèdola tiket ya,#	ee	tangal	tiga	puluh	Juni	ko=	ko=	toro	=mow	<um>èdo	=la	ticket,#	HES	day	three	ten	June	HES	2SG.NOM=	AUX.can	=CMP	<AV>take	=DIR.PROX	ticket,"Erh, on the 31st day of June you you can get a ticket"".",en,WORD_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,272330,277450,##	nc	np:other	rn	rn	rn_np	nc	=pro.2:a_a	aux	=rv	v:pred	=rv	np:p_a,,holiday
holiday_0096,mctondano,ya sudah mèdomi tiket kèyokèy,#	ya	sudah	ZERO	<um>èdo	=mi	ticket	#	kèy=	wo	kèy=,#	AFF	already	ZERO	<AV>take	=DIR.DIST	ticket	#	HES	and	1PL.EX.NOM=,"Yes (I) already would get a ticket. And we, then we",en,WORD_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,277470,280510,##	nc	other	0.1:a_a	v:pred	=rv	np:p_a	##	nc	nc	=pro.1:s,,holiday
holiday_0097,mctondano,marèngi kèy,<um>warèng	=mi	#	kèy=,<AV>return.home	=DIR.DIST	#	1PL.EX.NOM=,would return home. We,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,280570,282280,v:pred	=rv	##	=pro.1:s,,holiday
holiday_0098,mctondano,"minèi ketarè sumèrèti kapal, kèyminèi ka'ayomi ngkuala lumpur, malaysia",<im>èy	ka-tarè	#	ZERO	s<um>èrèt	=mi	kapal	#	kèy=	<im>èy	i-ka'ayo	=mi	N=	Kuala	Lumpur	Malaysia,<AV.PST>come	very-new	#	ZERO	<AV>ride	=DIR.DIST	boat	#	1PL.EX.NOM=	<AV.PST>come	CV-POT-arrive	=DIR.DIST	INAN=	PN	PN	PN,"firstly came. (We) took a boat. We came to Kulala Lumpur, Malaysia.",en,WORD_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,282360,287650,v:pred	rv	##	0.1:a_a	v:pred	=rv	np:p_a	##	=pro.1:s	v:pred	adp	=other	=ln	ln_np	ln_np	np:l,,holiday
holiday_0099,mctondano,manamoukan kasi o kèisumèrèti kasi kapal ka'ayomi jakarta,#	mana	=mowkan	kasi	wo	kèy=	s<um>èrèt	=mi	kasi	kapal	i-ka-ayo	=mi	Jakarta,#	there	=definitely	again	and	1PL.EX.NOM=	<AV>ride	=DIR.DIST	more	boat	CV-POT-arrive	=DIR.DIST	PN,Again just there and we would again get a boat to Jakarta.,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,287690,292310,##	other	=other	other	other	=pro.1:a_a	v:pred	=rv	rv	np:p_a	adp	=other	np:l,,holiday
holiday_0100,mctondano,manamoukan jakarta kosumèrèti kasi,#	mana	=mowkan	Jakarata	ku=	s<um>èrèt	=mi	kasi,#	there	=definitely	PN	1SG.NOM=	<AV>ride	=DIR.DIST	more,Just there in Jakarta I would get again,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,292690,295650,##	other	=other	np:l	=pro.1:a_a	v:pred	=rv	rv,,holiday
holiday_0101,mctondano,"kapal kumèi wia embènang, ka'ayomi entondano",kapal	#	ku=	<um>èy	wia	N=	Wènang	i-ka-ayo	=mi	N=	Tondano,boat	#	1SG.NOM=	<AV>come	PREP1	INAN=	PN	CV-POT-arrive	=DIR.DIST	INAN=	PN,"a boat. I would come to Manado, until Tondano.",en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,295760,298790,np:p_a	##	=pro.1:s	v:pred	adp	=ln	np:l	adp	=other	=ln	np:l,,holiday
holiday_0102,mctondano,ya sudah,ya	sudah,AFF	already,"Yes, already (finished)",en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,298870,299770,nc	other,,holiday
holiday_0103,mctondano,he he he he,he he he he,he.he.he.he,[LAUGHTER],en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,299800,302220,nc,,holiday
holiday_0104,mctondano,ehe he he,ehe he he,ehe.he.he,[LAUGHTER],en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,303700,305800,nc,,holiday
holiday_0105,mctondano,ter he he,ter he he,ter.he.he,[LAUGHTER],en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,306380,308360,nc,,holiday
holiday_0106,mctondano,malam,malam,night,Good night.,en,MORPHEME_ALIGNED,,holiday_mp3 holiday_wav holiday_eaf holiday_xml holiday_tsv,,308760,311470,nc,,holiday
kiniar01_0001,mctondano,tabèa patuari,#	tabèa	patuari,#	good.morning	nuclear.family,Good afternoon everyone.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,4160,6260,#nc	nc	nc,,kiniar01
kiniar01_0002,mctondano,koupinutaranoula filem nitim,#	kow=	p<in>utar-an	ZERO	=mow	=la	film	ni=	Tim,#	2PL.NOM=	<PST>roll-LV	ZERO	=CMP	=DIR.PROX	film	AN.SG.GEN=	PN,"(I) rolled (i.e. showed, narrated) to you Tim's film.",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,9708,12310,##	=pro.2:p_u	v:pred	0.1:a_u	=rv	=rv	np:obl	=rn	rn_np.h:poss,,kiniar01
kiniar01_0003,mctondano,èi ruparupamou paloo'la ni,#	èy	rupa	rupa	=mow	i-pa-loo'	ZERO	=la	ini,#	PART	RDP	type	=CMP	CV-DYN-see	ZERO	=DIR.PROX	DEM1,"the many many (things), (I) see those.",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,12310,14340,##	nc	ln_np	np:dt_p_u	=rn	v:pred	0.1:a_u	=rv	pro:p_u,,kiniar01
kiniar01_0004,mctondano,wèan sileloi' kinetor,#	wewèan	si=	leloi'	#	ZERO	k<in>etor-en	ZERO,#	EXIST	AN.SG=	snake	#	ZERO	<PST>slice-PV	ZERO,There are snakes which (he - the seller) sliced up.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,14370,16840,##	other:predex	=ln	np:s	#rc_rn	0:p_u	v:pred	0.h:a_u,,kiniar01
kiniar01_0005,mctondano,engkokong nèleloi',N=	kokong	nè=	leloi',INAN=	head	AN.PL.GEN=	snake,"snakes heads,",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,16990,19160,=ln	rn_np	=rn	rn_np:poss,,kiniar01
kiniar01_0006,mctondano,ikawok tinunu,#	ZERO	si=	kawok	#	ZERO	t<in>unun-en	=mu,#	ZERO	AN.SG=	mouse	#	ZERO	<PST>grill-PV	=2SG.GEN,(There are) the mice that you (i.e. the trader in the video) grilled.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,21353,24350,##	0:pred	=ln	np:s	#rc_rn	0:p_u	v:pred	=pro.2:a_u,,kiniar01
kiniar01_0007,mctondano,"tinu deipè', deipè' bineresi",#	tinu	rèy'	=pè'	rèy'	=pè'	w<in>eresi-en	ZERO,#	HES	not	=INCMP	not	=INCMP	<PST>clean-PV	ZERO,"He has not yet, not yet cleaned (gutted)",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,24619,26700,##neg	nc	nc	nc	other	=other	v:pred	0.h:a_u,,kiniar01
kiniar01_0008,mctondano,pèrèt ti,pèrèt	iti'i,bat	DEM1,that bat.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,26700,27910,np:p_u	rn,,kiniar01
kiniar01_0009,mctondano,wèan tuama ti'i,#	wewèan	tuama	iti'i,#	EXIST	man	DEM2,There is that man.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,27998,29366,##	other:predex	np.h:s	rn,,kiniar01
kiniar01_0010,mctondano,nèi angkatnamoumi pèrètou ya pitarnala,#	nèy	angkat	=na	=mow	=mi	pèrèt	=mow	ya	#	ZERO	pitar-en	=na	=la,#	CV.PST	remove	=3SG.GEN	=CMP	=DIR.DIST	bat	=CMP	AFF	#	ZERO	wide.open-PV	=3SG.GEN	=DIR.PROX,"The bat has been removed (from the pile) by the man, yes. He will open up (the bat -i.e. gut it).",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,29623,32746,##	lv	v:pred	=pro.h:a_u	=rv	=rv	np:p_u	=rv	nc	##	0:p_u	v:pred	=pro.h:a_u	=rv,,kiniar01
kiniar01_0011,mctondano,mèmang,#	mèmang,#	truly,Truly,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,33065,34433,##	other,,kiniar01
kiniar01_0012,mctondano,kasa selako,kasa	sela	=ko,very	big	=2SG.NOM,you are very big.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,34470,36060,other	other:pred	=pro.2:s,,kiniar01
kiniar01_0013,mctondano,sèi si,sèy	si=,who	3SG,"Who, he",en,WORD_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,39580,42010,nc	nc,,kiniar01
kiniar01_0014,mctondano,dèi'mou wurè toto'kenèamou sèpèrèt ni,#	rèy'	=mow	wurè	to'tok-en	=nèa	=mow	sè=	pèrèt	ini,#	not	=CMP	easy	chop-PV	=3PL.GEN	=CMP	AN.PL=	bat	DEM1,(it will be) no longer easy for them to chop up these bats (they are now trying to hack off the wings).,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,42239,45906,##neg	other	=other	lv	v:pred	=pro.h:a_u	=rv	=ln	np:p_u	rn,,kiniar01
kiniar01_0015,mctondano,paèdonou nituama esa,#	ZERO	pa-èdo-en	=mow	ni=	tuama	esa,#	ZERO	DYN-take-PV	=CMP	AN.SG.GEN=	man	one,The first man takes (the bats).,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,48073,50483,##	0:p_u	v:pred	=rv	=ln	np.h:a_u	rn,,kiniar01
kiniar01_0016,mctondano,papaloo'anami ye'i itim,#	pa-pa-loo'-an	=na	=mi	ye'i	si=	Tim,#	CAUS-DYN-look-LV	=3SG.GEN	=DIR.DIST	DEM1	AN.SG=	PN,He shows this (bat) to Tim.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,52311,54229,##	v:pred	=pro.h:a_u	=rv	pro:p_u	=ln	np.h:obl,,kiniar01
kiniar01_0017,mctondano,papaloo'an tu kamèra rèè,#	pa-pa-loo'-an	ZERO	itu	kamèra	rè'èn,#	CAUS-DYN-see-LV	ZERO	DEM2	camera	PART,(He) shows that camera (to the second man) then.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,54418,56566,##	v:pred	0.h:a_u	ln	np:p_u	nc,,kiniar01
kiniar01_0018,mctondano,pèaloo'la nitim wo,#	ZERO	i-pa-loo'	=la	ni=	Tim	#	wo,#	ZERO	CV-DYN-see	=DIR.PROX	AN.SG.GEN=	PN	#	and,"Tim sees (It - the bat ) and,",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,56888,59971,##	0:p_u	v:pred	=rv	=ln	np.h:a_u	##	other,,kiniar01
kiniar01_0019,mctondano,mèmang,mèmang,truly,truly,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,60257,61442,other,,kiniar01
kiniar01_0020,mctondano,kasa wangko',ZERO	kasa	wangko',ZERO	very	big,(the bat) is very big.,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,61844,63160,0:s	other	other:pred,,kiniar01
kiniar01_0021,mctondano,o wia empasar sè,#	o	wia	N=	pasar	sè=,#	PART	PREP1	INAN=	market	HES,"Oh at the market,",en,WORD_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,64610,67380,##	nc	adp	=ln	np:l	nc,,kiniar01
kiniar01_0022,mctondano,sèmewangker pèrèt sèti'i,sè=	ma-wangkèr	pèrèt	sè=	iti'i,3PL.NOM=	AV.DYN-sell	bat	AN.PL=	DEM1,"they sell bats, these guys.",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,67390,70280,=pro.h:a_a	v:pred	np:p_a	=ln	pro.h:dt_a_a,,kiniar01
kiniar01_0023,mctondano,"aa paketoren, paberesinèamou paketorenèamou",#	aa	ZERO	pa-ketor-en	ZERO	#	ZERO	pa-beresi-en	=nèa	=mow	#	ZERO	pa-ketor-en	=nèa	=mow,#	HES	ZERO	DYN-slice-PV	ZERO	#	ZERO	DYN-clean-PV	=3PL.GEN	=CMP	#	ZERO	DYN-slice-PV	=3PL.GEN	=CMP,"Aah, (they) slice (it-the bat), they clean (the bat), they slice (the bat).",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,71910,75034,##	nc	0:p_u	v:pred	0.h:a_u	##	0:p_u	v:pred	=pro.h:a_u	=rv	##	0:p_u	v:pred	=pro.h:a_u	=rv,,kiniar01
kiniar01_0024,mctondano,parou' embaya empengit,#	i-pa-row'	ZERO	N=	waya	N=	pengit,#	CV.DYN-far	ZERO	INAN=	all	INAN=	entrail,(They) remove all of the entrails.,en,WORD_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,75100,77560,##	v:pred	0.h:a_u	=ln	ln	=ln	np:p_u,,kiniar01
kiniar01_0025,mctondano,baya dèi pekaanen parou'nèa,#	waya	ZERO	rèy'	pe-kaan-en	ZERO	#	ZERO	i-pa-rou'	=nèa,#	all	ZERO	not	DYN-rice-PV	ZERO	#	ZERO	CV.DYN-far	=3PL.GEN,"All (the parts) (they) don't eat, they remove (them).",en,WORD_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,78506,80479,##neg	ln	0:p_u	other	v:pred	0.h:a_u	##	0:p_u	v:pred	=pro.h:a_u,,kiniar01
kiniar01_0026,mctondano,"paketorenèamou, a",#	ZERO	pa-ketor-en	=nèa	=mow	a,#	ZERO	DYN-slice-PV	=3PL.GEN	=CMP	PART,"They slice up (the bat), ah.",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,86760,88514,##	0:p_u	v:pred	=pro.h:a_u	=rv	nc,,kiniar01
kiniar01_0027,mctondano,parou' embaya ti'ni'i,#	i-pa-rou'	ZERO	N=	waya	iti'i,#	CV-DYN-slice-PV	ZERO	INAN=	all	DEM2,(They) remove all of it those (entrails).,en,WORD_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,91584,94236,##	v:pred	0.h:a_u	=ln	other	pro:p_u,,kiniar01
kiniar01_0028,mctondano,paloo'ngkumèè tanta ti'i,#	pa-loo'-en	=ku	=mèè	tanta	iti'i,#	DYN-see-PV	=3SG.GEN	=DIR.DIST	aunt	DEM2,I can see that auntie (gutting the bat).,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,96255,98124,##	v:pred	=pro.1:a_u	=rv	np.h:p_u	rn,,kiniar01
kiniar01_0029,mctondano,"labutetè' empaloo'engkumèè, maberesi ti'i",#	labutetè'	N=	pa-loo'-en	=ku	=mèè	#	ZERO	ma-beresi	iti'i,#	NC	3SG.NOM=	DYN-see-PV	=1SG.GEN	=DIR.MED	#	ZERO	AV.DYN-clean	DEM2,"(unclear) I can see it (the bat), (she) cleans it.",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,98250,101010,##	nc	=pro:p_u	v:pred	=pro.1:a_u	=rv	##	0.h:a_a	v:pred	pro:p_a,,kiniar01
kiniar01_0030,mctondano,taa paloo'engkumèè wewènè ya,#	ta'an	pa-loo'en	=ku	=mèè	wewènè	ya,#	however	DYN-see-PV	=1SG.GEN	=DIR.MED	woman	AFF,"But I can seee the woman, yes (i.e. I am more interested in looking at women than bats!).",en,WORD_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,101527,103565,##	other	v:pred	=pro.1:a_u	=rv	np.h:p_u	nc,,kiniar01
kiniar01_0031,mctondano,"bineresimou, kin, tino'tokou",#	ZERO	w<in>eresi-en	ZERO	=mow	kin	#	ZERO	t<in>o'tok-en	ZERO	=mow,#	ZERO	<PST>clean-PV	ZERO	=CMP	PART	#	ZERO	<PST>chop-PV	ZERO	=CMP,(She) cleaned (the bat). (She) cut up (the bat).,en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,105085,108140,##	0:p_u	v:pred	0.h:a_u	=rv	nc	##	0:p_u	v:pred	0.h:a_u	=rv,,kiniar01
kiniar01_0032,mctondano,"patimbangenou, o imanamou embalè ni",#	ZERO	pa-timbang-en	ZERO	=mow	#	o	si=	<um>ana'	=mow	N=	walè	ni=,#	ZERO	DYN-balance-PV	ZERO	=CMP	#	PART	3SG.NOM=	<AV>stay	=CMP	INAN=	house	AN.SG.GEN=,"(She) weighs out (the bat). Oh, he stays (in) the house of..",en,MORPHEME_ALIGNED,,kiniar01_mp3 kiniar01_wav kiniar01_eaf kiniar01_xml kiniar01_tsv,,113463,116730,##	0:p_u	v:pred	0.h:a_u	=rv	##	nc	=pro.h:s	v:pred	=rv	=ln	np:l	nc,,kiniar01
